age,income,loan_amount,credit_score,city,employment_type,target
41,63744.91512053722,122312.06169919678,640.9337927195592,Chennai,Self-Employed,106273.58632427015
40,55197.32713846989,240894.48290125144,690.5900099706593,Bangalore,Unemployed,125726.80434500625
49,64970.15164789478,218820.47630487583,600.5175202408856,Bangalore,Unemployed,133029.8739062532
54,6556.1693270946635,154897.4222821245,709.8888961314499,Mumbai,Salaried,98137.53609718714
29,81325.62057171091,156516.84593626528,765.4636626026745,Mumbai,Unemployed,109157.53976779626
66,47906.15557767239,256271.73922073847,724.942739198543,Hyderabad,Salaried,157856.0218453951
30,66622.74225106275,140529.4053566336,598.9278271134814,Hyderabad,Self-Employed,110332.71391076165
40,34401.411093117036,282133.6476627982,675.2992122091172,Mumbai,Salaried,160460.3021129134
42,59191.608575938546,154968.96326760657,559.4800919368946,Bangalore,Salaried,105926.6703345092
52,34198.76655239516,231919.59628041915,690.0673217822973,Bangalore,Self-Employed,134038.8106595531
58,40643.465589562926,183569.07621255078,681.5422389003777,Hyderabad,Salaried,113771.05899185121
47,78710.4703080018,230159.37155411716,519.1128562327485,Hyderabad,Salaried,164909.9797807493
34,47139.7639885498,172794.29989429037,568.6751309261346,Hyderabad,Unemployed,105586.345526165
66,53261.49309769584,191860.3546963853,630.1802772279364,Chennai,Self-Employed,114678.88767032496
37,63051.015960331315,202045.95876978606,628.9398177001422,Chennai,Salaried,136645.22464019147
65,57435.22831958907,149890.62721092638,565.3366145206836,Hyderabad,Self-Employed,89400.02492412881
42,52256.28357715365,237041.2172710063,677.2285110546528,Bangalore,Self-Employed,134822.56424654336
39,55474.41503699338,174339.32167642075,667.6031526258358,Hyderabad,Salaried,104404.56393604052
30,86051.23377857413,188570.00423299908,636.4011607615037,Chennai,Unemployed,123905.63863310643
36,49135.71804449622,150282.5312695744,597.0945949889147,Bangalore,Self-Employed,93730.93234932463
66,53016.485700724515,71883.31706023448,723.4094988491595,Chennai,Salaried,66071.69512548126
53,65759.81594011417,190448.61186999155,765.8784979161807,Bangalore,Self-Employed,119187.41934360506
29,66582.88899436976,320630.7710806458,616.1506961307424,Chennai,Unemployed,193846.3938922931
58,67805.4545834057,239230.21439490118,607.1483157991626,Bangalore,Unemployed,154670.03377888177
36,59580.95333043777,199036.98101328028,684.3845365788397,Bangalore,Unemployed,117701.50987822947
29,32854.92630904275,186855.45853958663,624.9379434177109,Bangalore,Salaried,117960.64678366776
26,74501.47298451644,201123.2946406023,640.2421959535736,Bangalore,Salaried,138648.6960047747
24,32804.81910471968,227355.9557587605,701.775720620727,Mumbai,Unemployed,112927.81645069485
45,54539.531978585495,140959.35923455775,516.3450738744896,Chennai,Salaried,94939.79947833909
31,38685.86224970963,255716.0847334436,742.2811627396868,Chennai,Unemployed,141822.53158602244
48,49037.92480110511,235769.0657720622,655.0876367030539,Mumbai,Salaried,152177.43649671762
69,54931.436154552204,235909.28628539672,621.1954798806473,Bangalore,Unemployed,135479.96693513484
36,54820.35823175409,221923.78694048637,643.7536092044986,Bangalore,Self-Employed,120450.7054787077
64,56328.81131352927,200980.83288469948,647.3700548514363,Chennai,Unemployed,123564.59221823461
33,74205.6690358797,233643.061798341,528.8159087588552,Mumbai,Unemployed,135401.6676565318
22,56803.014522709695,229590.70668706892,754.6456759217265,Bangalore,Salaried,147878.5671049435
52,46337.65047064027,182297.9644529488,652.8927942589432,Bangalore,Salaried,103493.08032143804
29,64461.307524325355,171319.91135515494,681.0101491313162,Bangalore,Salaried,111633.38493430546
42,67842.05733386961,205092.81476309933,716.608483940183,Hyderabad,Salaried,145523.213692754
69,31585.88277294511,277451.00757475937,578.518627970779,Mumbai,Salaried,164971.74112111237
38,58961.00104774787,138044.64621730495,683.143032932466,Bangalore,Salaried,98320.445785191
53,60517.591134663475,126623.736712378,631.2651236370845,Hyderabad,Self-Employed,86504.01980743614
40,45536.54744960012,208238.04206182584,709.2739542651545,Mumbai,Unemployed,128701.68937055538
33,70635.6021996743,202544.3850928009,501.0940805753953,Bangalore,Unemployed,134363.6535393072
56,47749.1661945121,208667.08321852042,643.0633989831111,Chennai,Unemployed,115222.90182529007
62,51883.64680207313,212197.65989542502,607.8025540951227,Hyderabad,Self-Employed,136255.32196852408
59,47403.922635741954,188839.88726825974,680.2584065443909,Hyderabad,Unemployed,104426.76396472556
56,50233.685713722014,274493.1719301041,682.9030931157741,Bangalore,Self-Employed,164870.24196044914
31,33555.87369657197,119954.80107617422,600.4661873624582,Bangalore,Self-Employed,64979.92047518688
48,,158575.1487609877,600.147829507677,Hyderabad,Self-Employed,113436.78613760244
22,73917.57594837458,194837.26199254763,642.253424200987,Chennai,Unemployed,133649.85427216644
52,,117840.55944229163,587.2350440879354,Chennai,Self-Employed,60421.05130673315
40,35129.114758155396,191207.27977839645,708.9388586816489,Mumbai,Unemployed,113222.4966411598
46,17699.148295944276,283073.50828640093,624.1554959686788,Bangalore,Unemployed,147873.8331508242
60,40415.57378465746,201044.3244147981,446.5108246474851,Chennai,Salaried,110714.67329145748
28,30153.653098887524,211535.04528593417,623.7624560364736,Mumbai,Salaried,122522.27839768227
35,74630.22740204554,136991.76174137098,577.3019325409219,Chennai,Self-Employed,87378.03092002338
64,65147.25634013952,169181.92959802612,535.8106929177338,Bangalore,Self-Employed,117107.90628007663
29,39677.74482233414,181240.18098380315,,Mumbai,Unemployed,115203.75616183944
26,83786.53708016463,184114.2451621883,657.6585930283079,Mumbai,Self-Employed,127283.91738484647
27,64726.48230487391,264082.18975018844,743.0048579773762,Mumbai,Self-Employed,158694.0428609215
61,45127.529247370665,227884.55303625623,671.9229131705486,Chennai,Unemployed,140797.9472834946
34,12508.914276896401,144427.1021531484,607.5447628248983,Bangalore,Self-Employed,89955.52804867193
55,84364.13858886113,,681.9132936619492,Mumbai,Self-Employed,142840.17134149477
24,,,,Hyderabad,Unemployed,114262.36416302777
63,25319.01879564662,257007.45192606334,,Bangalore,Unemployed,134229.3502046214
30,65338.5564801446,279027.03432841867,569.1946132236911,Hyderabad,Salaried,162126.4210255685
57,86596.28609508909,149245.29040860658,527.3719835273796,Hyderabad,Unemployed,91117.34188960683
59,70764.09227765776,159457.1244394831,622.7053405408388,Mumbai,Salaried,109424.87464176257
26,58458.636800785396,137121.10705426917,661.0637442944093,Mumbai,Self-Employed,106818.83408355046
67,58921.315124979286,188299.00704465093,643.2363430989577,Chennai,Unemployed,130775.16515840475
44,62801.23338170462,223317.91872231674,620.8823150436849,Chennai,Unemployed,144104.41396615535
19,61383.92884680148,249366.7258294551,583.7977757512253,Chennai,Unemployed,156213.63866499576
22,54217.87135954064,196202.44881787387,692.5772334179478,Bangalore,Self-Employed,143445.3134606124
46,51563.01655927814,184007.6238372578,557.800765603739,Chennai,Salaried,121489.36286423335
54,49061.103081507164,207587.89961243703,704.3219539690433,Hyderabad,Self-Employed,134811.85713824455
55,38690.531166999855,158242.85491849884,579.8448086751292,Chennai,Self-Employed,82137.88795273913
36,45789.87384699839,,597.3295333852875,Mumbai,Unemployed,185276.91347388443
25,24605.647787069218,119616.94864409706,547.3250366569026,Chennai,Salaried,76648.39252779394
65,48524.90559807875,209237.02894478623,614.9018497180055,Bangalore,Self-Employed,124527.16119467001
62,35171.133392736236,301180.310961482,718.2718720934586,Bangalore,Unemployed,165047.83297881408
18,33446.160241763435,200339.9922279999,686.0939661910769,Hyderabad,Self-Employed,111578.8294817473
39,52698.41226730218,190498.04824992528,718.4895478419625,Bangalore,Self-Employed,130811.21206718188
69,70880.034295169,182127.72885947864,686.5499782153755,Chennai,Unemployed,118909.78520787002
34,63774.7490900347,190980.41591187962,572.7431120028741,Mumbai,Unemployed,115233.27821427648
24,26442.490945652346,268642.4237338265,626.844754297071,Bangalore,Salaried,140806.93864627852
42,35155.57795144494,89406.90443352466,595.3860609617776,Hyderabad,Self-Employed,62909.97415644216
62,64111.567819823234,276671.68506481627,743.1402432827329,Chennai,Unemployed,161404.6182690046
21,35262.68909692536,,566.2247947501583,Hyderabad,Unemployed,74764.57034032901
53,,186667.38353827927,712.5588382572378,Bangalore,Salaried,100626.8712839707
23,58250.78148536828,178537.77898506692,712.5067709076138,Bangalore,Salaried,123462.76524226506
48,35474.83317704547,229427.663488536,778.0734141201261,Hyderabad,Unemployed,131756.7830840852
36,51580.6325921894,240187.56481162526,621.3219385159351,Chennai,Salaried,130928.8049983886
61,29989.617576226934,223108.63330409714,699.8625511706114,Bangalore,Unemployed,124837.46602329392
56,,301215.4811643426,809.715628557719,Mumbai,Self-Employed,176490.0630296242
44,54796.72901213806,131841.29977035947,606.7650826146412,Bangalore,Salaried,88715.72813100068
27,26105.09399702496,209485.3083805198,542.5471826727348,Chennai,Self-Employed,119909.59169380083
43,56607.121069405985,166900.89111016956,518.3992976264565,Bangalore,Self-Employed,106042.05743207423
36,49705.433016099785,221294.3603096518,699.8898420202931,Hyderabad,Self-Employed,119789.15071544795
56,58287.34931625721,200957.3888707876,518.1794854358991,Bangalore,Unemployed,132631.77951726527
20,53358.712010969924,167925.65454778454,623.9376662943454,Bangalore,Self-Employed,89127.35593630737
62,70462.10644960766,224393.6142435537,680.6119230927272,Chennai,Self-Employed,144756.92403370084
30,51878.36753971861,290217.40548933716,662.962287578094,Hyderabad,Self-Employed,173457.54509731958
67,43558.91688312121,190454.81041363507,679.7811404928921,Chennai,Unemployed,112894.454638891
45,51834.46254548425,235987.89710740908,665.5602899060598,Bangalore,Self-Employed,143734.11545446597
37,58149.470435545816,135336.3521064418,739.5206069319376,Mumbai,Self-Employed,89736.86856080181
45,50732.901054885566,152178.18115909956,583.3378533482842,Bangalore,Salaried,100797.29146040945
25,50608.87536805824,223620.31389401888,602.6103403079028,Chennai,Unemployed,142948.148395695
58,39470.12468289867,274205.8014267982,595.9138388310423,Mumbai,Self-Employed,146981.81224272575
56,40056.48623673578,217780.667439283,708.1134268303827,Chennai,Salaried,134728.06244848907
18,28960.920923004596,184347.09847384228,713.0279011876545,Chennai,Unemployed,124916.08454958018
20,76243.65114780409,199964.5702711677,681.5857723522955,Hyderabad,Unemployed,132316.89082879166
30,,137479.61330151412,732.844556682295,Mumbai,Unemployed,80439.82541410511
45,39606.42203306139,230225.76631776834,567.5371392836533,Bangalore,Unemployed,155302.5095524945
66,39223.89101646204,244116.65311617046,766.7056878085796,Chennai,Unemployed,142379.6131315572
42,190271.59696249987,177395.48335834598,756.6267035198581,Bangalore,Unemployed,155660.78684115032
50,45575.75482561958,176497.89261202494,701.4935398072023,Hyderabad,Self-Employed,111460.35024710643
55,68716.131090106,213293.91148260242,774.7259236139741,Hyderabad,Self-Employed,139487.68758046557
23,39897.640636341974,178164.01319797023,534.0363754625558,Mumbai,Self-Employed,103002.91309002342
61,54184.91243335703,196693.3692687089,613.2886304616144,Hyderabad,Self-Employed,122634.95327601941
62,37469.794201103636,304986.08945832576,598.5287577522633,Hyderabad,Salaried,179241.1080013843
49,82177.23691660083,187648.71496270018,700.503552663014,Bangalore,Self-Employed,121748.55387061292
62,32186.02371455731,182082.9923989389,576.4901482278498,Hyderabad,Unemployed,102262.26502484817
64,54647.31065340541,167622.90971824204,703.0246604536239,Hyderabad,Self-Employed,104315.04990499235
38,59506.65321398148,237209.59857499684,745.9375300797699,Chennai,Self-Employed,132938.44237264874
33,56206.986461772474,190938.79133909484,698.6642030058799,Hyderabad,Unemployed,112489.73901962227
38,47220.68511683438,167531.3480839287,669.8625716563051,Chennai,Self-Employed,97394.70605717675
28,48052.689503998605,266065.2016136506,580.8488661369475,Hyderabad,Self-Employed,153251.67108271408
54,50657.17207968664,270980.15022568183,590.7204323712244,Hyderabad,Self-Employed,164955.88761751683
53,47794.96997557267,169978.82171306474,737.4733233707667,Mumbai,Salaried,121239.77605170655
52,64458.18675192365,106673.00243196919,704.5544302733732,Mumbai,Self-Employed,80291.38771621407
36,83157.84502387026,250375.6844918461,647.2686336435719,Chennai,Unemployed,161172.57960380692
37,41637.623224882496,165768.5087119998,620.7463317963876,Hyderabad,Unemployed,104016.94270050549
35,29452.955306313834,239531.27995813842,508.1934488822036,Bangalore,Self-Employed,112749.0715077188
64,48675.76927473118,101494.80911440823,575.0403306920892,Mumbai,Self-Employed,59621.62952794162
58,88695.64006481477,244629.86691496545,783.7993360997807,Bangalore,Self-Employed,164374.26174957235
66,37944.88148045404,139441.40353596094,560.3681100298273,Mumbai,Unemployed,95292.69903161075
31,74586.75208166102,236538.20595332622,663.2635874854757,Mumbai,Unemployed,155633.84472721588
32,75165.51221114662,200713.65339182172,720.5210781236639,Hyderabad,Salaried,128333.5712958576
48,41696.176374380084,152303.02903016776,562.1554132398395,Mumbai,Salaried,74333.57695378654
18,58534.74618777913,179648.18435366097,662.9297332346758,Bangalore,Salaried,103728.56350871926
20,74425.94934692807,234315.92284783506,715.6540876257459,Mumbai,Unemployed,137887.2086477818
33,44313.08388518769,205294.72265576173,650.8749525335076,Chennai,Salaried,128737.72180967938
40,46946.29459846457,229220.64902362422,850.7882138966738,Hyderabad,Self-Employed,133628.38406615227
28,41274.786290770346,597644.0584515486,533.1980518785264,Hyderabad,Self-Employed,333440.4507130948
29,34778.649039607,121787.91941444743,724.1109970918715,Chennai,Unemployed,93245.0477686321
27,40260.83682400989,280860.6287484312,637.9038783822475,Chennai,Salaried,175624.5886674497
49,31640.895998566153,205217.79687616066,704.0344108385673,Chennai,Self-Employed,109976.38140960364
33,50511.25202388839,155060.79758384358,680.8915006189472,Mumbai,Unemployed,104401.6015266935
25,38450.40153412038,133484.3187130505,598.6790662023002,Hyderabad,Salaried,79488.82958940568
55,53506.788676861215,190543.9804611483,666.0297474721539,Chennai,Self-Employed,121263.04249068696
29,26661.56530694559,246082.50559622297,519.9468984021199,Mumbai,Salaried,128183.05394677678
41,54963.20348321686,193622.54398112328,692.2273250399976,Chennai,Unemployed,132484.06996144124
45,62502.93442413387,275557.7465123674,670.8710926193368,Bangalore,Salaried,155369.14900757835
25,20093.96536142817,127441.21549742206,694.7062118050171,Bangalore,Unemployed,57223.46922847869
45,55610.848547713584,199395.55260769726,724.0682827561005,Hyderabad,Salaried,143959.52185315534
53,68415.03488709938,137380.32777934405,675.7333888146798,Mumbai,Self-Employed,100396.97503962793
43,31855.38471963192,218181.5941312484,660.3662593858793,Bangalore,Unemployed,114559.8074311913
25,75088.58580256555,244344.36950486503,588.3252164337096,Bangalore,Unemployed,148959.30150684787
67,56285.285140490676,178961.91031594735,600.1445465445664,Mumbai,Unemployed,106599.4152183977
45,39424.82216362387,69789.3071686433,733.0714234124132,Chennai,Salaried,54110.22893557735
45,49163.46383513441,209947.4073398247,750.5434783994185,Mumbai,Salaried,135255.98596359507
54,58374.903687825834,221836.92758667548,633.3322694581562,Chennai,Self-Employed,141222.04852330335
58,51140.080871186176,220214.73774808488,653.2201923077292,Bangalore,Unemployed,134518.88526356072
53,58081.33988669554,261789.1095911077,586.6769937504364,Bangalore,Unemployed,154238.25783216197
44,36189.89610380951,146447.31601754756,732.0929791687212,Bangalore,Salaried,102188.26420688395
34,52540.41236054117,234010.80527252247,696.5791776584246,Hyderabad,Salaried,120478.7359376389
26,28794.282546425296,259625.37562389876,785.8852205524624,Hyderabad,Self-Employed,138820.49784879724
50,48331.60907976949,111070.62079967416,588.5173845974183,Hyderabad,Self-Employed,66133.33863718044
37,36441.38537802815,215982.59129594886,623.5394470687248,Mumbai,Salaried,135221.68346209903
30,38967.050861153504,174791.00844961643,666.2012145767901,Bangalore,Unemployed,98356.70547213746
45,68541.39762815656,195923.8663449177,695.254267640804,Bangalore,Self-Employed,112617.34121440937
65,66369.65180891403,217383.82417691682,634.9032653716657,Mumbai,Salaried,140445.11574601862
46,,175638.5717943224,588.8927236682409,Hyderabad,Salaried,102361.85886882865
30,33615.308529911315,166214.5960419194,711.6985270246499,Mumbai,Unemployed,96801.61102509602
63,135761.6197637339,201707.62087440124,700.4794753781907,Hyderabad,Salaried,172398.5301289197
52,68196.46549968775,145637.70305685987,585.8608129605393,Bangalore,Salaried,107007.78484797639
23,52125.753704598574,145708.74355574074,744.8809960773847,Chennai,Self-Employed,93830.50177587704
35,84789.94309972541,233968.66414782515,731.9139096437623,Hyderabad,Salaried,148529.172840826
68,55899.76759091558,142560.2982420672,659.4007548073455,Bangalore,Salaried,103718.96280859644
22,52880.73674735047,233315.6250454606,655.5718503663226,Bangalore,Self-Employed,145706.45635164497
64,45363.25303696248,223129.56464269757,688.7840439781135,Chennai,Unemployed,132817.59356672803
42,52003.11357173423,,589.6807850820619,Bangalore,Unemployed,79388.17312497021
19,47712.952454291844,166121.76738321723,652.1022035414858,Bangalore,Self-Employed,89097.30665893131
27,60621.630150328856,259705.47015236862,499.3331518773574,Hyderabad,Self-Employed,136132.4501393672
47,64350.53475191876,150941.72344301592,711.3518951852055,Hyderabad,Unemployed,100121.31834120059
67,38210.158092380756,176779.78688453062,540.6954744290698,Chennai,Unemployed,98927.04376080878
62,30031.50569663333,223103.04466259482,755.23938799003,Chennai,Unemployed,133974.15826359135
22,22456.919403450553,239169.52546412978,626.8915934223485,Bangalore,Unemployed,134562.5519253798
50,57619.86990368816,187423.0556977752,635.1833112648176,Hyderabad,Unemployed,109621.57799769845
18,33449.50090739189,170124.49026541793,606.0586265740847,Chennai,Self-Employed,102789.66626563095
35,17706.64110571276,271118.4930849254,629.8372788254546,Chennai,Salaried,142987.28380688184
49,55828.67906796446,286944.9831898789,749.2971941603626,Mumbai,Unemployed,188380.08103707273
64,87394.99276149186,248942.9025390898,475.85339404254444,Chennai,Unemployed,159310.90602804744
66,49908.9363269016,204265.90712825122,739.3875770261732,Bangalore,Salaried,108893.44036212853
28,62577.36161677463,159586.7139179537,673.6616436771196,Hyderabad,Salaried,123508.33288297625
38,51227.440378213476,316955.5593443435,565.5084846499949,Chennai,Salaried,173169.60659256324
43,145549.9656063986,226125.70526328788,574.7281324865534,Mumbai,Salaried,152727.75373062736
42,63786.14724481653,220919.91104443418,767.3475119045743,Hyderabad,Salaried,158706.141340143
39,45645.88183717023,270079.92964732146,583.8145184040088,Chennai,Salaried,158030.24113680754
44,54010.88471107854,232522.50462680697,569.2654642582828,Mumbai,Self-Employed,145164.83244136476
66,54825.467092940205,124845.9849120091,729.6120179655311,Chennai,Salaried,93497.35392226341
30,39978.64319535427,252597.38088614593,673.6987013400139,Hyderabad,Salaried,142969.37325270133
50,64880.635243047844,150096.96863427936,584.3452096424521,Hyderabad,Self-Employed,94632.07428461534
51,47375.60364956887,180801.43640238242,665.1637482783233,Hyderabad,Salaried,107172.4622294677
58,38663.82260760733,212510.01031258472,578.1973121451806,Bangalore,Unemployed,139724.78785246672
52,58047.64765355605,299783.3744891982,727.0574978895824,Chennai,Unemployed,176614.43205162982
18,36522.98027313444,355495.92780026805,724.2959675411194,Bangalore,Salaried,209076.96805464692
38,50422.717360536924,230336.15295680915,687.240433917536,Hyderabad,Self-Employed,136402.844753456
65,49863.21505033695,190840.1690639806,,Mumbai,Unemployed,109578.37601652686
23,66288.43348747367,,773.2831687407162,Chennai,Self-Employed,126559.83820698246
45,57120.47349319929,244382.7712936918,649.9780429171758,Bangalore,Unemployed,152307.33997551785
34,49624.595618822845,183966.6187221404,567.268811220544,Chennai,Salaried,129484.35694304224
22,62266.494488004304,289760.5677956161,681.4631738982615,Mumbai,Self-Employed,161515.13390072697
48,,423007.0759191402,796.023293467598,Bangalore,Self-Employed,245853.43055120416
22,58367.154595277934,224887.1544545697,578.9668354769904,Hyderabad,Self-Employed,121987.23480383064
55,50155.28929765071,233296.21260272307,624.697606331421,Bangalore,Unemployed,132384.70238335204
20,,221079.3305307228,679.1512226671017,Chennai,Unemployed,129107.28230020218
40,34023.29505386941,241947.02502348062,646.2266605695983,Chennai,Unemployed,120359.82677689308
54,45421.629434679984,169137.34067265384,581.238749373588,Chennai,Salaried,103827.31413317297
54,40857.31696761075,172084.91230269847,728.530049936133,Chennai,Unemployed,97217.94700682235
27,,144992.28835141525,812.4028505412082,Hyderabad,Salaried,100826.39407506793
27,50849.74887345661,221975.0615310113,663.7292021316736,Bangalore,Self-Employed,131225.74102732405
36,57945.391315350964,238946.8251756057,586.71521971848,Hyderabad,Self-Employed,152118.57237426878
34,48942.518329113635,222888.6433075943,541.5727632462567,Hyderabad,Salaried,128746.82191754563
38,57297.52465739303,283724.62166737684,668.0583186854826,Hyderabad,Unemployed,152108.35621946608
31,,199720.19905854767,,Chennai,Salaried,107553.3477258781
26,20368.00150469193,233437.08277962563,683.2617422546767,Chennai,Self-Employed,110571.46422818747
63,35909.96909271869,145414.95619303428,649.8317311356802,Chennai,Self-Employed,96308.36446178943
18,47838.686664175766,180645.01487627995,608.7509843747486,Bangalore,Salaried,136338.93247383012
68,31854.578857383385,234776.88787828886,573.5485457097337,Mumbai,Unemployed,137032.68442530808
62,58998.93094994307,242455.10553715721,708.4325928427418,Chennai,Unemployed,162732.02680203234
30,72961.26248515546,185301.6526167909,713.964013496991,Bangalore,Salaried,133014.5780968022
21,68281.42777545974,392840.0748141933,541.7989149316487,Chennai,Salaried,217139.0947903102
18,46798.35693604688,124106.31266595953,761.2887284726479,Chennai,Unemployed,96358.71050842655
66,72360.89205274929,182148.53995966952,690.1849854625801,Hyderabad,Self-Employed,114898.6405351602
57,52230.01185803167,244519.15817598932,747.9716251602056,Hyderabad,Salaried,140821.2202016226
49,44943.71043322941,228760.2508053283,556.0510576060419,Hyderabad,Unemployed,131337.8258493303
51,40798.960046885906,225033.28606906047,554.3923091209193,Bangalore,Unemployed,128688.2739165339
45,45462.95470267808,202488.684359048,639.5721483162893,Mumbai,Self-Employed,127892.64470535179
48,44177.34772188157,200353.15793140882,685.1949098826636,Mumbai,Self-Employed,113572.86502218746
25,52556.243335632316,166983.94302632764,775.7452576048875,Bangalore,Self-Employed,115907.32487573216
56,52408.60971574797,234941.42101012674,699.4255239670592,Chennai,Self-Employed,148934.98948977306
43,50045.69030230122,221048.64721946948,633.0123106231576,Bangalore,Self-Employed,135297.78913110154
51,56554.072546195246,224600.94239963996,578.1541554633875,Chennai,Salaried,154444.35360438685
20,67859.69412179512,173698.257866621,736.1000400903405,Bangalore,Unemployed,127441.96405733551
67,64243.312031619855,92332.85400643777,582.47062019745,Bangalore,Salaried,81961.41971668399
29,27726.53047325145,254857.63558768478,763.9927988340626,Bangalore,Salaried,144048.23866959094
18,11691.182976470678,176058.1271995798,630.0930745275443,Mumbai,Salaried,101355.0106161498
61,64014.79866858911,156861.21179784398,761.3407450832495,Hyderabad,Salaried,110486.52658120876
22,29496.819523768685,,697.5251903041495,Bangalore,Salaried,133293.684293298
47,46628.518971609745,180399.36800404353,640.410315739028,Mumbai,Self-Employed,106836.64824781026
47,32448.304609109608,252996.8192023311,613.6422539721711,Hyderabad,Self-Employed,118312.19609485702
34,22970.293436299704,230850.29747883487,626.1364485857744,Hyderabad,Unemployed,135755.25534741333
65,58121.94092307182,234178.46616002388,679.9821684662667,Bangalore,Salaried,151740.10921042968
64,61387.327404539705,131702.2144399733,655.4009547352401,Chennai,Unemployed,79210.12642713259
40,41352.34398909921,260597.19926932003,608.4332014351907,Chennai,Self-Employed,154840.32134294658
32,11134.365617826348,213062.5265616928,638.4058012777657,Chennai,Self-Employed,110340.36419579672
54,41806.33327621276,181536.14303768985,655.5003920803405,Bangalore,Self-Employed,106199.68359844142
38,55877.060081038195,207169.42336711255,500.98861339096317,Chennai,Salaried,138465.3211154109
31,27816.32646838807,111188.238355084,682.071768035209,Mumbai,Salaried,60853.39089627038
19,52750.39879668733,220432.64057403355,581.4195142698235,Mumbai,Self-Employed,121934.15718178899
28,49770.35226240507,148531.4245908964,569.2667317755978,Mumbai,Unemployed,112937.82894836567
68,58689.37249401632,132366.48570782327,531.8858957022503,Mumbai,Unemployed,87653.3465737752
56,51793.705526212296,123882.04068910544,524.4275251492477,Hyderabad,Self-Employed,95188.86318621958
55,35403.96588677667,255634.41874949625,555.1186747821398,Mumbai,Unemployed,128002.55727031319
51,67948.57252496737,168536.83031536057,600.3685329658657,Chennai,Self-Employed,95470.63954892062
55,47622.05640459545,276686.385495825,786.7281396268597,Bangalore,Unemployed,151367.6459097755
67,49590.43190735102,173209.9268473851,613.1884226873357,Chennai,Self-Employed,102799.36945744432
51,36000.98061390206,114632.10212035266,662.4425074387622,Mumbai,Unemployed,60707.90435220344
35,43350.766232127346,144173.77800256704,678.033697055443,Hyderabad,Salaried,95565.42060577615
47,36727.95928959649,261790.58100034692,659.1745630351094,Mumbai,Self-Employed,152851.36560397132
32,47405.809101148654,192205.09110316663,644.5789577491804,Bangalore,Self-Employed,107788.64908103434
44,75675.62720213515,172585.63517546994,566.3294365480529,Chennai,Unemployed,106472.81311994803
68,29421.482856029656,208000.9112926394,751.5649283795449,Bangalore,Self-Employed,113474.73544840842
51,25796.579031848883,225089.13680837725,776.5037650546519,Bangalore,Self-Employed,116399.7217753594
69,72067.55491240413,255869.94079512305,532.213891411412,Bangalore,Self-Employed,125921.79878561772
55,46860.14484272201,272424.9614946463,578.3179986379535,Chennai,Salaried,155203.30112507066
50,39963.908920101254,182011.56771054573,630.4132760336096,Mumbai,Salaried,104994.71236462957
41,65598.57031094114,133697.61569589807,582.4823543562866,Bangalore,Unemployed,89071.7440365285
32,40915.766903947035,179326.7419438362,685.4175887419105,Chennai,Salaried,98674.2417204336
47,77390.14570320403,213014.02532914432,599.0209458315371,Hyderabad,Unemployed,143819.24082535141
59,60168.88807008904,151812.05368946947,801.5539247464621,Chennai,Salaried,126226.14840739689
68,42681.32887781446,152142.45425524784,733.3384016040517,Hyderabad,Unemployed,87868.16124679723
34,82359.62319898256,217189.39407749427,664.8801821442551,Chennai,Salaried,153948.34720960795
22,40914.27615494993,197567.38242147744,721.8890384323813,Mumbai,Salaried,121943.36256302043
46,61131.430580139604,201639.8497705793,727.4130297050116,Bangalore,Unemployed,126787.68327420599
21,163468.16611829214,162075.23326499652,610.523675835923,Mumbai,Self-Employed,132742.0758607168
27,69526.11934098197,188479.96428971164,592.8647928820625,Chennai,Self-Employed,120194.29717363112
34,73422.66795090279,153788.34278658478,655.4700144078753,Bangalore,Salaried,116971.57881962825
27,50480.0622359865,244509.92055623935,710.3145287148561,Hyderabad,Unemployed,133121.31462649905
34,38698.73194480725,251762.46673618763,659.7342279057392,Chennai,Self-Employed,141338.12791907886
37,56899.582144086744,107690.60688809531,539.6102462466301,Bangalore,Unemployed,88801.282627965
41,39834.26945371841,153524.4569903795,593.802288923441,Hyderabad,Self-Employed,104487.67915581964
22,80200.80871289935,125173.53724549605,644.8218995483935,Hyderabad,Unemployed,81869.37084259932
51,52048.02996624106,167498.80327965508,644.7034076971919,Mumbai,Salaried,103984.92592886132
23,44520.17673031837,195828.10151048197,,Chennai,Unemployed,126430.96177642964
19,52770.204587973625,127517.7390150735,552.9808440320701,Hyderabad,Self-Employed,91754.0205174605
30,29793.10565705455,153907.00934373433,685.3912469285112,Bangalore,Salaried,102496.69405070152
60,35425.789422340225,149802.13139592507,754.2379175829802,Hyderabad,Unemployed,96914.04058216738
60,68006.20861916638,210363.36646994718,809.0014821795958,Hyderabad,Self-Employed,139193.0921224773
65,40146.58581542906,203467.21685181253,621.6921803771227,Mumbai,Salaried,123422.47019357778
28,34296.3352597709,163913.12233313732,684.400061690414,Mumbai,Unemployed,114886.79313668299
68,58049.79128790929,208841.0436069699,689.8832250039053,Bangalore,Self-Employed,124516.1796455846
64,67785.56231994496,172665.99577063674,663.6837212087304,Mumbai,Unemployed,113787.41542284134
40,182352.898979928,186417.24448369734,643.0808359132486,Hyderabad,Unemployed,144195.61197178246
33,64940.715287087245,283672.60451492685,680.5182772650032,Hyderabad,Salaried,156003.48194819552
48,38648.073671458085,267023.0525895174,472.742774034622,Mumbai,Salaried,153082.94314712618
