date,age,income,loan_amount,credit_score,num_transactions,annual_spend,city,employment_type,loan_type,target
2022-11-21,44,65499.60411840242,342883.961594003,719.5867688313599,37,1394445.77027802,Bangalore,Self-Employed,Personal,229922.90599844133
2022-11-22,43,53511.945040923856,481177.04799318785,741.468771707542,22,710302.4584434072,Chennai,Self-Employed,Auto,274952.2353023355
2022-11-23,66,34839.99041764826,220786.3540353345,662.5250197718217,33,874084.9150660774,Bangalore,Self-Employed,Auto,201204.77905411835
2022-11-24,46,62726.9511332784,243398.88115176733,540.6099093119889,33,1179353.314403183,Bangalore,Self-Employed,Home,289354.6339681563
2022-11-25,44,63959.61056770008,400941.5786204644,535.3635641990609,23,1140131.2908270166,Chennai,Unemployed,Education,201873.76814199396
2022-11-26,34,62776.083419547605,447916.3128664673,630.9570120546698,29,1140681.7038949137,Delhi,Unemployed,Education,289544.39111054374
2022-11-27,55,51422.655236825274,,532.9158677851684,24,1078940.6475963017,Hyderabad,Unemployed,Auto,206174.3349591009
2022-11-28,33,60105.579220618456,534568.740470613,601.1107085385875,33,,Hyderabad,Unemployed,Personal,358991.69712433603
2022-11-29,26,55552.01726328991,278626.6034432615,,32,1141129.7991956843,Bangalore,Salaried,Education,230630.59326546718
2022-11-30,49,61521.120508139466,331522.06219498743,775.7919177162523,28,562447.0226475057,Delhi,Unemployed,Home,156363.95031130192
2022-12-01,18,96161.67964383325,320568.144353327,736.7657009421772,37,1185177.3899475131,Bangalore,Student,Education,317133.6765396351
2022-12-02,26,80746.29488176559,183168.86125923262,688.0435245934337,31,599410.3013818823,Chennai,Self-Employed,Personal,223434.68939134246
2022-12-03,67,65217.06539662354,279245.5244874441,557.396639905836,36,1404987.6911369604,Bangalore,Self-Employed,Home,260677.96566662617
2022-12-04,24,65693.62340589697,236611.07149400897,742.3808658033474,32,1238139.8098001934,Mumbai,Unemployed,Personal,285636.7521657815
2022-12-05,61,28240.246864764522,169048.96172361256,683.3743094978361,40,818648.1851039538,Bangalore,Self-Employed,Personal,193957.01731363256
2022-12-06,54,69170.48144192217,304877.903862531,682.1014939571895,31,1061980.4728641894,Bangalore,Unemployed,Personal,276829.3811717012
2022-12-07,57,77644.99931527674,350162.0387656389,651.5957506704203,35,515805.68046606914,Mumbai,Student,Home,266553.3505277148
2022-12-08,68,53455.09340826988,197104.87672108278,651.4962434976562,31,933001.0417832998,Chennai,Salaried,Personal,215906.7152418821
2022-12-09,62,57345.79726008231,168264.52799164839,752.3769118846606,28,7541094.370283197,Hyderabad,Self-Employed,Home,252047.55699487496
2022-12-10,23,52042.19493716823,368533.633601776,610.0720953191033,30,1097472.316690384,Delhi,Unemployed,Personal,253680.5977793432
2022-12-11,54,51585.689854481185,409748.43456275115,735.2467383518983,28,751517.2110404338,Mumbai,Student,Education,252457.305963365
2022-12-12,56,27505.169004559488,269117.3535695095,744.1325976985247,24,1328898.5098546068,Hyderabad,Salaried,Home,253527.13372314067
2022-12-13,21,50936.28098281962,257528.2762108902,643.7392610727683,34,1166343.3059152674,Delhi,Student,Home,289637.3746425958
2022-12-14,66,38419.902510482396,359300.1157466674,689.6129878785782,26,1066542.1848222637,Mumbai,Self-Employed,Home,338567.6987085326
2022-12-15,54,61942.82685646487,232535.51721172154,646.0891554416766,31,1332540.559985761,Hyderabad,Student,Education,290815.97204907436
2022-12-16,27,36176.95614560279,344916.1382549467,553.8817920953144,40,7385493.206928768,Chennai,Self-Employed,Education,269447.4741397912
2022-12-17,27,,296115.6313670173,625.4654796107519,32,1147506.0736555099,Chennai,Unemployed,Home,239223.38636952487
2022-12-18,66,68654.59112929192,268276.62601665664,707.8036710056168,28,1402410.600516714,Chennai,Unemployed,Auto,305950.58264230716
2022-12-19,52,65878.67347176438,332634.7793330062,535.7678257571931,17,824302.4370749969,Delhi,Self-Employed,Education,274217.9694349864
2022-12-20,25,41039.06548079853,348750.6248748783,610.3400374084868,31,1003501.9736739238,Bangalore,Salaried,Home,248284.01659150387
2022-12-21,40,,214132.8202397193,636.0702596359179,30,1321055.7595377162,Chennai,Unemployed,Education,160906.55088093493
2022-12-22,66,51616.335623314946,312276.70647656545,815.5516717049379,33,1287139.4880985848,Hyderabad,Unemployed,Auto,300802.4826106449
2022-12-23,69,62652.950001891506,345876.2736678196,772.2719717659947,29,810310.3401845614,Delhi,Student,Home,369682.83309209155
2022-12-24,24,29747.616193268892,135598.41452310522,629.6099192354411,27,655813.5061768648,Chennai,Student,Education,170037.50318733585
2022-12-25,19,51363.01240888128,931335.2644263671,669.1520101160446,24,1318406.3945771765,Hyderabad,Unemployed,Personal,188197.41974204802
2022-12-26,55,65763.6546364791,341300.5241941704,563.8340936391186,47,1161410.7047754256,Bangalore,Student,Personal,283936.78265810746
2022-12-27,37,88598.96483493179,318862.47701414034,549.0183993230935,32,955273.3543160998,Mumbai,Self-Employed,Auto,251587.6105122208
2022-12-28,48,46929.748039185106,371474.26858194056,771.399288809686,26,1391389.1596331622,Bangalore,Unemployed,Education,338308.5337712625
2022-12-29,47,35867.72910938118,343115.72262984666,586.6208826721535,27,1131041.5262607175,Mumbai,Self-Employed,Personal,221391.78744775074
2022-12-30,65,426093.26643867424,322263.5854953896,558.3334231711425,33,1573275.6453995465,Hyderabad,Student,Home,365289.91272721894
2022-12-31,42,86782.10156416956,311051.60123652173,580.4697900364908,38,483049.3000175687,Delhi,Self-Employed,Personal,258641.6797227892
2023-01-01,27,81466.99951707768,385556.63223165134,730.2326385501915,35,960729.9744934721,Chennai,Salaried,Personal,220905.29414377356
2023-01-02,34,73398.63721437282,260188.2682619599,613.2892415154986,23,485091.94714085635,Hyderabad,Unemployed,Auto,272241.6131227001
2023-01-03,26,60791.27613044926,208875.07714073412,521.9047541321615,21,1161611.190297093,Bangalore,Salaried,Home,181406.41591719963
2023-01-04,60,77732.16883216247,170887.84129759387,720.4785627920536,34,961625.9714818081,Chennai,Salaried,Home,224981.0296083193
2023-01-05,49,76473.83519734732,372323.08670652314,636.2683800957076,14,1373880.0327290248,Delhi,Salaried,Personal,366176.05218756647
2023-01-06,41,40059.76724145069,373724.56647234736,733.9552717454827,37,1281812.9417766682,Delhi,Self-Employed,Home,332431.031552283
2023-01-07,33,59583.14950748791,409087.71116623364,743.6739926448973,26,986214.977278319,Bangalore,Student,Education,371551.1121992156
2023-01-08,63,26644.491875587868,365175.34951669927,547.1845656694286,24,1098832.203892553,Delhi,Salaried,Personal,287913.52015510097
2023-01-09,29,104137.73561733827,323592.31382562406,794.0625981790329,28,710545.0932871732,Delhi,Self-Employed,Personal,223048.3324637162
2023-01-10,52,78669.15542800605,356295.76614907885,731.9153780350592,27,978048.9981489456,Hyderabad,Unemployed,Personal,231113.40424533605
2023-01-11,60,52264.573059220216,218391.35555883413,563.2092222565772,28,1248220.4110311,Chennai,Self-Employed,Home,262803.01047546754
2023-01-12,64,93420.06076692117,267348.83531442744,541.8237908480514,28,993800.9267231729,Mumbai,Unemployed,Personal,322188.78164597
2023-01-13,63,53986.00158579833,225413.97698137094,637.0419929047036,34,1386098.158498619,Hyderabad,Unemployed,Education,382546.9669808362
2023-01-14,34,88895.05469424486,447732.1597586047,502.6740630610874,23,1145192.707021861,Chennai,Salaried,Auto,205348.77716575743
2023-01-15,46,31316.168562553936,362416.4295578372,593.1431673103854,36,810581.688448345,Delhi,Student,Education,216155.44903898658
2023-01-16,53,39651.25934162023,213357.33124153313,690.5725662080195,40,475815.0821433797,Delhi,Self-Employed,Auto,97189.99899623824
2023-01-17,52,64737.956383479555,208029.56280046824,873.456511174511,27,740250.4864154072,Delhi,Student,Home,202134.49998825765
2023-01-18,21,50843.360112024944,283478.57935684756,640.4007527669692,30,1445019.0114345648,Delhi,Salaried,Home,330838.23520108574
2023-01-19,24,45362.32173566954,241623.49665283482,575.4848759039098,29,1095210.6247808067,Chennai,Unemployed,Education,191249.02560182786
2023-01-20,36,45960.72868488782,356837.1747574624,662.7633544611988,19,1115796.9201417167,Mumbai,Unemployed,Home,261341.65816462057
2023-01-21,64,79032.44647031953,286152.1725582724,598.0347558716485,33,1478485.8092020475,Hyderabad,Student,Personal,298349.7355167416
2023-01-22,45,71569.3382836388,,,30,726394.6680439118,Bangalore,Self-Employed,Education,133337.37860292866
2023-01-23,58,58239.11702831877,239263.05456211584,808.1171860699168,31,700410.9754999885,Chennai,Self-Employed,Auto,240144.55368604552
2023-01-24,39,34629.334363287984,451247.99193164235,887.7101911740885,32,,Hyderabad,Self-Employed,Home,272539.78380281053
2023-01-25,38,90356.98497351471,375436.9785279236,756.3059528686064,33,1288656.1097363872,Delhi,Self-Employed,Education,318853.1581658323
2023-01-26,22,72816.72581710535,416541.1542877195,577.1613076594424,28,1221662.899254466,Chennai,Self-Employed,Auto,308605.8338981395
2023-01-27,62,,275894.7443310815,500.12188433126164,28,522989.9916449611,Hyderabad,Student,Home,91540.99130852865
2023-01-28,66,52937.992268940216,191932.99311897857,676.1573659955169,25,432319.70200451126,Delhi,Student,Auto,164326.09859465767
2023-01-29,49,72671.4369583638,97402.75604855397,550.0374250419237,31,1348535.9653632366,Hyderabad,Self-Employed,Education,274205.79832224594
2023-01-30,18,58740.04593060965,,684.8567129720634,31,1225448.612354332,Chennai,Self-Employed,Home,266634.960459667
2023-01-31,37,19523.989274850224,440506.7555818501,646.0531807471882,26,935245.4011958445,Bangalore,Self-Employed,Home,307420.1022354858
2023-02-01,45,47555.357278374984,268915.9026872936,566.6875732045089,38,686125.3305590791,Mumbai,Unemployed,Auto,214298.91330520212
2023-02-02,61,59710.968856646374,312202.4384975521,,35,1425871.8058188218,Chennai,Salaried,Auto,275351.7490225056
2023-02-03,65,53368.31066131106,336032.9132665616,815.1298258076711,34,1074756.3885104863,Chennai,Student,Education,267122.48502625833
2023-02-04,54,,188549.4266990191,782.0762017687998,26,870026.4292961096,Bangalore,Unemployed,Auto,176611.29951561207
2023-02-05,29,35549.55398409043,294064.61681525887,543.4884323336679,27,588539.3723563254,Delhi,Self-Employed,Home,281932.27540801826
2023-02-06,35,66975.81898945375,225842.00839626958,649.745178514992,27,1162290.6360026184,Chennai,Unemployed,Education,342779.03364595096
2023-02-07,62,99842.24754422352,224689.72027778122,677.5711466403937,33,698993.897683235,Mumbai,Unemployed,Personal,109408.14583762534
2023-02-08,68,70464.41393811579,515220.0970372033,568.146185683155,29,1133127.258471864,Mumbai,Self-Employed,Education,297054.52485036745
2023-02-09,67,67468.87558913365,254591.39967667163,713.8211999980908,32,768454.3623546171,Chennai,Unemployed,Personal,188433.34933436895
2023-02-10,22,44333.007587934335,342390.032390348,682.1364954486601,42,1043431.4601102464,Chennai,Salaried,Personal,245025.25438460856
2023-02-11,48,90181.55459709371,150507.596605842,748.3739909460668,29,1323088.9501225823,Hyderabad,Student,Education,190257.76046910972
2023-02-12,19,34812.4189540572,247585.5006484228,643.0686407967735,24,1036174.2452201523,Bangalore,Unemployed,Personal,199175.52367660665
2023-02-13,62,49788.78460190824,352320.5392116482,626.8472847687668,30,555819.743640808,Hyderabad,Student,Personal,177568.71417679713
2023-02-14,26,81722.38638880137,,427.15085559626004,28,1173272.6042347725,Delhi,Student,Auto,232406.48381442594
2023-02-15,19,59305.878690625155,492553.1571982592,670.0446322353204,28,1246154.2522297278,Mumbai,Salaried,Personal,307275.63200922473
2023-02-16,35,26800.018638482477,478660.1763971228,641.7145394806861,30,748124.9738674584,Hyderabad,Salaried,Personal,325185.7792448319
2023-02-17,52,40686.69341094566,52911.19754777735,626.1527117599306,29,686245.8063762011,Delhi,Unemployed,Personal,102996.7852285053
2023-02-18,61,17172.220261570983,414099.6650619964,669.910052721646,24,920242.9916187683,Mumbai,Salaried,Education,319867.06665593735
2023-02-19,42,86212.53966429063,441600.59794525616,705.0309484393076,27,916277.7735624441,Chennai,Self-Employed,Education,260776.19341520796
2023-02-20,33,48569.84231016605,278603.6951839802,513.5727965938061,39,897121.6766536866,Delhi,Student,Auto,221724.9952161854
2023-02-21,58,62107.53595923296,,706.9528382670203,38,926556.4035994537,Mumbai,Unemployed,Personal,304844.0986880671
2023-02-22,61,78203.8441392591,317341.717228292,665.0747170882836,24,246678.78179311543,Delhi,Unemployed,Personal,263619.5981139136
2023-02-23,63,63404.763563522276,338360.1647603031,499.9189651413981,28,746353.6973859529,Bangalore,Self-Employed,Home,243409.1309318958
2023-02-24,37,24253.629075089033,,597.7264930061801,32,1151386.729811471,Chennai,Student,Home,276036.886662492
2023-02-25,21,35740.07022881728,190653.03790162806,661.332810437551,26,893921.0566926451,Delhi,Unemployed,Personal,203638.299722524
2023-02-26,49,63599.22243856317,362892.97585834947,752.3528844245969,37,648588.6260570862,Delhi,Unemployed,Home,158097.3322283908
2023-02-27,69,62789.17812477956,416134.0929291124,699.4181699067169,26,913636.5497403684,Delhi,Unemployed,Home,349348.1564870128
2023-02-28,37,71236.86060506006,462142.0920279301,727.1057814386236,27,1392659.150428543,Delhi,Self-Employed,Auto,332214.81304412114
2023-03-01,56,99257.67525289074,316441.306609402,512.09413160599,23,1619986.8441132745,Hyderabad,Student,Auto,315877.4693567592
2023-03-02,32,49102.209586889214,304642.14869809547,610.4839921108146,29,7280519.5602215715,Mumbai,Unemployed,Home,359658.578925337
2023-03-03,35,68959.01909009385,437113.817917244,640.4660872169651,32,1179216.266998608,Delhi,Self-Employed,Home,338869.6188083538
2023-03-04,24,62356.42439755579,,599.8377351370273,30,1025018.1396076786,Hyderabad,Student,Personal,300272.22324360005
2023-03-05,20,71552.62482824115,451045.4877427342,631.3609682052116,29,1277861.284504518,Delhi,Salaried,Auto,310085.81344899314
2023-03-06,25,,245886.6844929562,670.9878897094306,43,795661.6817296334,Hyderabad,Unemployed,Personal,177131.02814990704
2023-03-07,46,83209.46643115979,166425.28663648866,597.5465959605654,23,1304470.084283662,Hyderabad,Student,Home,264592.9691471754
2023-03-08,25,54478.64531567609,310821.08006391866,417.6539405085197,27,1343382.7020646576,Chennai,Salaried,Education,296744.5112204983
2023-03-09,18,57890.37166620432,305767.6402682165,683.9636589559851,35,1179373.751719827,Hyderabad,Self-Employed,Personal,194977.57262565906
2023-03-10,60,75620.50033857743,284905.78819249285,792.5804103660867,25,594291.8570109367,Hyderabad,Self-Employed,Auto,167272.7523106346
2023-03-11,38,58545.72097492353,441165.82528259367,618.622930444005,20,810057.8920905045,Delhi,Student,Home,254606.706088367
2023-03-12,56,69701.25373091166,267214.93606891704,634.2489702056064,32,842962.4385814611,Chennai,Self-Employed,Auto,355570.54229402135
2023-03-13,62,50069.08466037916,148076.4969349978,502.31608242106813,31,362910.2407778979,Mumbai,Unemployed,Personal,217244.07381697072
2023-03-14,19,24135.40771239771,365920.4342308781,624.0131266574934,31,1006314.6709400036,Bangalore,Student,Home,301110.05296891846
2023-03-15,51,79843.59428866673,246713.4027023161,612.5545409023475,22,1045705.2043938623,Hyderabad,Student,Home,209583.8956362051
2023-03-16,38,93525.89338003378,326072.28552698833,,32,1019306.3038369374,Bangalore,Student,Auto,286522.82095459005
2023-03-17,65,71548.38049471592,280889.4879107799,693.4328863862528,33,615162.9488347042,Hyderabad,Student,Home,210968.50849534932
2023-03-18,50,36032.933203617125,247931.87190602563,,26,694091.9940739344,Delhi,Unemployed,Auto,236702.11826914246
2023-03-19,56,59177.9396757471,167980.3591645342,691.618596833434,20,966465.836097876,Mumbai,Self-Employed,Home,217899.8273213872
2023-03-20,57,64292.37864932578,173253.92130475954,691.5982783243089,39,1126046.2998249042,Hyderabad,Self-Employed,Auto,257409.38694438062
2023-03-21,24,91032.71837612677,232765.7007951623,707.2431996743569,27,997622.4745998784,Bangalore,Unemployed,Personal,273699.95584698976
2023-03-22,32,74957.16152892128,240256.989047434,679.3450832480952,24,2413367.4991404414,Hyderabad,Unemployed,Auto,193889.9920155831
2023-03-23,26,72595.80330856993,327135.3115100633,724.3704094553922,24,842217.9507931573,Chennai,Unemployed,Education,223596.33947344986
2023-03-24,47,83954.65857757763,287111.2545341982,657.1225119801928,22,1302324.117758852,Hyderabad,Unemployed,Home,302977.81625832344
2023-03-25,61,69036.12100157877,358134.5429545395,,30,552003.5979714051,Delhi,Self-Employed,Home,231477.55591366993
2023-03-26,68,75299.41654096443,137509.15326120702,537.4051013538738,30,1464050.360347895,Mumbai,Self-Employed,Home,307475.01386617566
2023-03-27,34,61118.76766167084,138757.19586614904,684.0371578718043,39,1019922.3365386664,Bangalore,Unemployed,Home,133976.7191030903
2023-03-28,55,49727.534326977926,304045.26456992154,706.3720621244438,32,507533.2206635492,Hyderabad,Unemployed,Auto,217802.79159128387
2023-03-29,58,79134.38853643995,415874.2609036305,596.2330459817761,33,1191452.6884470556,Bangalore,Self-Employed,Education,303509.86084549746
2023-03-30,56,79756.27810519183,172898.9370480368,611.9237383814416,34,670052.2402152221,Delhi,Salaried,Home,208912.26701626298
2023-03-31,65,31681.699956133485,310932.6848825263,727.8688767256768,27,1237906.8349760217,Hyderabad,Self-Employed,Personal,295697.24481750414
2023-04-01,38,56115.79860087511,72197.61780602124,693.6482691369998,27,1092896.6649685863,Chennai,Student,Personal,117727.3085924287
2023-04-02,20,50996.04998480576,210405.86721365695,693.1168923516224,27,791684.2522086991,Chennai,Salaried,Education,188169.84521108805
2023-04-03,54,87986.42510040027,318600.6633055863,571.8547906187454,29,967910.1093393685,Chennai,Self-Employed,Education,308433.96394135
2023-04-04,34,89710.58533287488,253424.9192366194,730.8884967837827,24,1108463.3422257742,Delhi,Student,Home,254605.99882031552
2023-04-05,34,66407.29413001197,284242.3116760345,757.7930104753407,36,806443.0269259932,Delhi,Salaried,Personal,262075.73937659498
2023-04-06,28,109873.6073773329,283905.0389171006,675.6197844314815,32,1357870.791250235,Mumbai,Self-Employed,Home,393580.39651887433
2023-04-07,27,37081.233812553306,259960.99429908983,617.4127240306697,39,1240056.5757331783,Hyderabad,Unemployed,Personal,299181.37270054314
2023-04-08,18,,351979.65628995013,677.6880957675974,24,1303415.893222497,Mumbai,Student,Personal,300380.65801367693
2023-04-09,27,63960.57294547818,319808.92085979064,,27,920379.4474026756,Mumbai,Unemployed,Home,314991.03013428854
2023-04-10,42,43548.610261835885,142960.68724419124,717.7070115447017,30,872405.0341237541,Hyderabad,Student,Auto,157876.8919309057
2023-04-11,33,30007.918213921806,415423.5248661113,655.0649578867192,52,691635.2430573629,Delhi,Salaried,Home,187160.92624991864
2023-04-12,55,68793.9463366353,242957.93105871495,658.4557754124603,28,1228347.0523021214,Bangalore,Unemployed,Personal,318958.70210180734
2023-04-13,49,36071.748747572914,397061.6093650764,665.2727027910042,38,713310.2798873084,Mumbai,Self-Employed,Education,337408.16210767
2023-04-14,69,71113.58484690341,484156.0126956751,686.1417250315212,26,688205.1953462621,Hyderabad,Self-Employed,Home,275788.2336440885
2023-04-15,42,50955.15196893053,355940.56098005595,688.9411309495224,32,1352980.5778490608,Chennai,Unemployed,Education,290762.0375824491
2023-04-16,30,262393.773863091,416878.89328495995,495.22765593265035,32,465168.6130076499,Hyderabad,Student,Education,235921.63642222318
2023-04-17,60,46202.540490091385,238059.4315053427,731.9226851427768,34,1071447.3227687231,Hyderabad,Salaried,Auto,230886.20669003943
2023-04-18,33,55722.579935924135,445169.98869945004,630.0072114093098,29,644168.6000607819,Delhi,Student,Personal,269573.36803156027
2023-04-19,67,39878.76171991398,483840.25261492433,485.07126112893104,24,1460838.0204276748,Chennai,Self-Employed,Education,313055.00094497076
2023-04-20,58,58596.89816314978,463112.7917734694,500.5802085838093,31,761369.9034435304,Hyderabad,Salaried,Auto,238024.67162637968
2023-04-21,37,101809.08790199885,,616.3828864002365,39,418912.03934321704,Delhi,Self-Employed,Auto,181400.45495786986
2023-04-22,45,46655.24188619353,,651.1855582554224,33,945419.9582535805,Chennai,Student,Personal,264247.3925475846
2023-04-23,25,48621.950597983705,336487.49067433213,730.981190647521,33,881055.9661743932,Mumbai,Student,Auto,203198.1909479932
2023-04-24,48,106680.4930775167,292439.95708021143,773.5478733017144,24,951125.7088890497,Mumbai,Self-Employed,Home,275768.8345581108
2023-04-25,45,51464.19691504596,204896.81148962956,686.879286114243,29,890195.8385473285,Delhi,Unemployed,Home,256581.7634077436
2023-04-26,46,93617.59780324122,189510.13212351195,605.7575743380938,28,1072026.8710120113,Delhi,Unemployed,Home,179701.23631493177
2023-04-27,59,74377.25312047257,245363.94136978372,596.0252393721437,32,1106999.593764814,Mumbai,Self-Employed,Auto,269913.6559695095
2023-04-28,51,54103.766766306864,304247.9458036529,681.3111042174465,26,835335.9776217395,Hyderabad,Salaried,Home,221568.582293801
2023-04-29,54,50261.76172866282,304952.3765512298,625.0083995184082,25,843549.1408569696,Bangalore,Self-Employed,Auto,194411.65360672807
2023-04-30,59,59420.89793104883,363292.6849052126,543.5000744151214,32,1297030.0973016433,Hyderabad,Self-Employed,Education,323801.25209107756
2023-05-01,37,44461.64789994844,361671.72583797626,622.9649711324506,27,1324728.4323946252,Delhi,Salaried,Auto,275872.188678517
2023-05-02,22,60650.00519984252,392864.31969217723,693.3031547438706,36,1284981.7358237721,Bangalore,Self-Employed,Auto,273752.60524997057
2023-05-03,44,55001.41597548412,313658.5224599273,571.5076353696808,29,615365.4019624556,Delhi,Self-Employed,Auto,123805.72100722202
2023-05-04,54,71986.98118146777,206716.18660439173,814.9609049752664,26,1056725.5202009801,Chennai,Student,Auto,264262.2931558426
2023-05-05,54,47888.91563241553,126308.97811496901,612.9665603145611,37,647348.1094544965,Bangalore,Self-Employed,Auto,146452.61424828792
2023-05-06,48,40254.32307539963,325590.6595434341,699.6397863906853,28,357007.39132517227,Delhi,Student,Education,185985.8114563838
2023-05-07,50,57198.44079933753,355292.1031336232,644.9120655396788,32,1428650.3956763353,Chennai,Self-Employed,Home,327788.4416978374
2023-05-08,65,277313.9896100766,,650.4199129723272,25,1208459.1809524277,Bangalore,Self-Employed,Auto,159218.16147832506
2023-05-09,49,53336.589984162936,260007.27000742525,438.18134743721447,32,586367.3093292688,Hyderabad,Student,Education,197741.39715987843
2023-05-10,34,41585.25108396878,436812.71214067773,551.4441644329526,28,841068.9840316828,Chennai,Salaried,Education,227444.41798573092
2023-05-11,60,62368.11090743578,260600.11565545198,624.8754429940618,28,815962.6904110492,Bangalore,Unemployed,Home,166353.78793901135
2023-05-12,40,53735.54647344608,285303.3691774513,665.2246823298178,26,933656.7921364044,Delhi,Self-Employed,Auto,190813.2170217008
2023-05-13,65,34115.491030472,126480.49597150058,598.5741094891058,29,-20912.71590217948,Delhi,Salaried,Auto,13300.170170757716
2023-05-14,62,42441.973322295176,465809.7802747386,720.2416800139212,26,1210026.5112006231,Mumbai,Unemployed,Auto,338124.43258008483
2023-05-15,58,47315.36116057878,452417.55785170913,682.2544699768059,25,694671.9286460779,Hyderabad,Unemployed,Auto,189407.4758983979
2023-05-16,54,42304.02161076132,387385.0812913746,720.0112163408979,26,1207526.125979309,Mumbai,Unemployed,Auto,354870.6024020711
2023-05-17,34,60655.28826244383,251078.19705129572,675.9458327962597,26,,Mumbai,Self-Employed,Auto,280189.7257844194
2023-05-18,65,23223.926806489464,-6926.736332735105,624.3285979906133,39,693469.1279513204,Mumbai,Salaried,Home,47649.70925441839
2023-05-19,35,80787.84879798791,373676.6259172291,655.4175829654856,32,802829.3444032513,Bangalore,Self-Employed,Home,293005.7729038286
2023-05-20,31,82332.23946812251,175951.83973541253,743.8672285442833,31,763644.43802278,Chennai,Unemployed,Home,182856.21427222557
2023-05-21,33,99203.47858595639,450392.4630389725,564.7762415077644,37,1496749.1960878,Bangalore,Salaried,Home,258323.20821857837
2023-05-22,41,22488.414875609276,280848.3336753734,705.3277689998201,37,947519.4290581857,Mumbai,Unemployed,Education,148241.64978842152
2023-05-23,56,76067.68101292932,319342.35137337464,,26,,Bangalore,Self-Employed,Auto,222370.19865008682
2023-05-24,20,79596.9404316689,388886.5804274678,651.914153864032,30,1057816.0554159966,Chennai,Unemployed,Home,307396.60334835766
2023-05-25,30,61720.656635202075,189484.7659887008,665.1717361639608,24,1492744.1002103398,Hyderabad,Salaried,Education,314310.87372748525
2023-05-26,56,57753.82030880023,326301.3152887416,552.5063258162645,35,1116527.3260777928,Chennai,Self-Employed,Home,255612.65514039606
2023-05-27,38,79337.24051026256,303422.70964560844,773.7581101660446,28,1025839.5953567605,Hyderabad,Unemployed,Education,279279.111551439
2023-05-28,36,71068.33560163908,181862.43146209558,745.9751501195607,27,1246419.1850604345,Hyderabad,Unemployed,Home,278646.9193309196
2023-05-29,33,62025.57746225087,203510.68353506626,702.1780155286488,27,1031759.0431287849,Mumbai,Self-Employed,Personal,144747.7822932824
2023-05-30,45,47498.40555856016,392629.5010524516,795.0399355517739,27,1240124.8391919544,Bangalore,Salaried,Personal,307447.69563611265
2023-05-31,22,79560.23007890156,436835.2051649712,639.3832479573771,29,931080.2667774693,Mumbai,Student,Personal,308237.5768107186
2023-06-01,25,56066.040900425534,361902.06145225826,580.6628849953258,32,1242826.1261452087,Mumbai,Unemployed,Education,233281.5112940287
2023-06-02,32,26539.37152776429,210028.63009479232,728.3769452788756,30,1011274.7644461003,Bangalore,Student,Personal,213578.5297382538
2023-06-03,26,94519.75819330236,252069.89602083035,538.6370398397763,30,902062.0471538831,Chennai,Unemployed,Auto,284526.3678636723
2023-06-04,35,68902.14575029378,243672.2801022149,716.575245720731,41,5560118.541080544,Delhi,Salaried,Personal,218603.4174680033
2023-06-05,37,71626.3003399838,356277.62001432327,510.4695524068767,33,1142611.0811003537,Mumbai,Self-Employed,Auto,339705.7112579624
2023-06-06,53,80869.19688436734,231986.13659421,785.9650519750608,36,681704.2070687294,Chennai,Salaried,Personal,153865.82426784292
2023-06-07,62,31760.765569981893,345759.58170565055,647.6961857911704,26,1072486.383638833,Delhi,Salaried,Education,217696.93741331078
2023-06-08,61,58821.71156984561,395252.6979036126,795.1535397204327,28,777522.6338411773,Chennai,Self-Employed,Personal,246848.05649585507
2023-06-09,43,70885.83563190064,346852.3650906542,545.2058480747072,25,702537.6393037722,Delhi,Self-Employed,Auto,299676.2141624823
2023-06-10,19,73867.8158715105,670731.3856439253,651.6373773604366,26,,Delhi,Unemployed,Auto,302001.76204360474
2023-06-11,55,36763.125486083736,290115.41047204786,725.632686901494,33,1113600.8308802834,Mumbai,Student,Education,241120.57588618645
2023-06-12,23,50235.25259801172,339406.07250367966,562.0803231793199,31,695165.7790406011,Mumbai,Unemployed,Education,92917.34893076668
2023-06-13,20,68248.98453148542,542330.6740638637,664.4847350878281,33,1322674.390652452,Hyderabad,Self-Employed,Auto,367875.05454443
2023-06-14,38,77245.75168592014,319644.5071189278,671.8471931684387,29,588417.6906529499,Delhi,Salaried,Auto,241473.9142904938
2023-06-15,40,298889.21234767564,305942.85987339844,648.6592690570355,23,1434001.8802668818,Delhi,Student,Auto,300459.2656571619
2023-06-16,43,49859.48882650472,435366.90859932726,535.3739333757128,31,400323.2960088273,Bangalore,Student,Education,315050.26265140163
2023-06-17,66,55659.180720463126,514125.2501401111,723.9216083656245,33,636254.6268303941,Delhi,Self-Employed,Auto,266631.7865983733
2023-06-18,39,51053.4565656261,473277.7771536257,827.1173594819795,23,1202422.4925972952,Chennai,Salaried,Auto,307728.2514727028
2023-06-19,37,,90291.3969500213,505.85198294912516,43,,Mumbai,Student,Personal,245155.02866021654
2023-06-20,62,60788.68314493359,325801.53597843176,729.2221552922313,34,,Chennai,Unemployed,Education,298562.34403947723
2023-06-21,47,25348.65473596249,320564.9248006414,521.5620016214363,30,748796.4074384487,Mumbai,Self-Employed,Auto,177644.32495334974
2023-06-22,49,43051.07747606536,259113.23982353543,,25,728089.8316006176,Chennai,Student,Education,148590.10184291244
2023-06-23,65,82999.48888624592,165379.3123901575,729.8637759546722,26,1616169.909231321,Bangalore,Unemployed,Home,309987.02390283975
